instrument_name,panel,cell,description,manufacturer,intern_calib,model,serial,units,last_calib,due_calib,po,cost,recv_date,certified,assigned_to,status,notes
05NE-5365,05NE-5365,ACT.LOW COST,DATA ADQUISICION,AGILENT,FALSE,34970A,MY44074515,nan,5/1/2022,5/30/2023,nan,,10/10/2010,TRUE,SUP.ACTUADORES,ACTIVO,EXT.PLANTA T
05WE-0149,05WE-0149,SUSTAINING,LCR METER,AGILENT,FALSE,4263B,MY40112069,nan,5/1/2020,5/30/2021,nan,,10/10/2010,TRUE,SUP. SUSTAINING,INACTIVO,SCRAP MAYO 2021
06BV-0163,nan,RUSKYN,THICKNESS GAGE,MITUTOYO,TRUE,ID-S1012EB,05852,"0-.4500""",5/6/2022,5/31/2023,nan,0.00,2/11/2004,TRUE,SUP. RUSKIN,ACTIVO,RECTIVADO 05/22
05NE-5307,05NE-5307,FAC,DATA ADQUISITION/SW UNIT,AGILENT,FALSE,34970A,MY44000845,nan,12/1/2022,12/31/2023,nan,,10/10/2010,TRUE,SUP.CONTROLADOR,ACTIVO,EXT-PLANTA T
06AE-0115,06AE-0115,SUSTAINING,DIG. CALIPER,MITUTOYO,TRUE,"CD-8""",04082994,nan,12/1/2017,12/31/2018,nan,,10/10/2010,TRUE,SUP. SUSTAINING,INACTIVO,INTERNO
06FE-0007,06FE-0007,CARDKEY MAQ. SOLDAR,TACOMETRO,DART CONTROLS I,FALSE,MICRO DRIV,nan,nan,12/1/2016,12/31/2017,nan,,10/10/2010,TRUE,SUP. MAQ.SOLDAR,INACTIVO,EXTERNO
01BE-0063,01BE-0063,SMT,CONTROLADOR DE TEMP,VITRONICS,FALSE,SMR-502A,V50127,nan,,,nan,,10/10/2010,TRUE,SUP. SMT,SCRAP,nan
01BE-0223,01BE-0223,SMT,CONTRL. DE TEMP.,HELLER IND.,FALSE,1500 M061,30754,nan,1/1/2020,1/31/2021,nan,,10/10/2010,TRUE,SUP.SMT,SCRAP,EXTERNO
01BE-0224,01BE-0224,SMT,CONTR. DE TEMP.,UNKNOW,FALSE,TF-8N,02-78891-0,nan,,,nan,,10/10/2010,TRUE,SUP.SMT,INACTIVO,LOST
01BE-0225,01BE-0225,SMT,CONTR. DE TEMP.,HELLER IND.,FALSE,1809EXL,0508J2-A7A,nan,1/1/2021,1/31/2022,nan,,10/10/2010,TRUE,SUP. SMT,INACTIVO,EXT-SCRAP
01KE-0306,01KE-0306,CARDKEY,CONTR. DE TEMP,NEWPORT,FALSE,6100,nan,nan,1/1/2014,1/31/2015,nan,,10/10/2010,TRUE,SUP.CARD KEY,INACTIVO,EXTERNO
01ZE-0049,01ZE-0049,SMT,MEDIDOR DE RADIACION,BICRON,FALSE,SUVEYOR-50,1-238-B,nan,,,nan,,10/10/2010,TRUE,SUP. SMT,INACTIVO,EXTERNO maquina dañada de RX
02EE-0030,02EE-0030,BUY AMERICAN,TORQUEMETER,TRANSDUCER TECH,TRUE,TRT-200,175161,nan,,,nan,,10/10/2010,TRUE,SUP. PHARR TX,INACTIVO,OBSOLETO PRODUCTO
02EE-0031,02EE-0031,VMA-1600,TORQUEMETER,TRANSDUCER TECH,FALSE,TRT-200,175160,nan,,,nan,,10/10/2010,TRUE,SUP.VMA,INACTIVO,EXT 09/17/21
02EE-0052,05-TE-0425,M-9220,TORQUEMETER,RED LION,FALSE,PAX,000024115,nan,2/20/2023,2/28/2024,nan,,10/10/2010,TRUE,SUP. ACTUADORES,ACTIVO,EXT-PLT
02EE-0053,05-TE-0424,M-9203,TORQUEMETER,RED LION,FALSE,PAX2,0032131,nan,2/2/2023,2/28/2024,nan,,10/10/2010,TRUE,SUP.ACTUADORES,ACTIVO,EXT-PLT
04CV-0130,05TV-0080,PDO'S PL#1,MANOMETRO,USG,TRUE,nan,nan,0-30 PSI,7/1/2022,7/31/2023,nan,,3/1/2007,TRUE,FLOR CORTEZ,ACTIVO,nan
04CV-0131,04CV-0131,PDO'S,MANOMETRO,USG,TRUE,nan,nan,0-30 PSI,11/1/2022,11/30/2023,nan,,3/1/2007,TRUE,SUP.VALVULAS,ACTIVO,INTERNO
04CV-0132,nan,PDO'S PLANTA 1,MANOMETO,USG,TRUE,nan,NA/,0-30 PSI,11/1/2022,11/30/2023,nan,,3/1/2007,TRUE,SUP.VALVULAS,ACTIVO,nan
04CV-0134,05TV-0084,PDO'S,MANOMETRO,USG,TRUE,nan,nan,0-30 PSI,5/1/2020,5/31/2021,nan,,3/1/2007,TRUE,JORGE SANTIAGO,INACTIVO,SE TRANSFERIRA A SATELITE
05IV-0010,05TV-0092,VSOP,HIPOT TESTER,HIPOTRONICS,FALSE,HDB4ATCT,003834-00,T.B.D.,12/1/2019,12/31/2020,nan,,1/1/2005,TRUE,JUAN CARLOS HDE,INACTIVO,nan
02EE-0040,02EE-0040,M-9203 atras de M-9300,Celula De Fuerza,RED LION,FALSE,PAX,nan,nan,2/1/2023,2/28/2024,nan,,10/10/2010,TRUE,SUP. ACT.,ACTIVO,EXT-PLANTA
02EE-0041,02EE-0041,nan,Celula De Fuerza,RED LION,FALSE,PAX,nan,nan,2/1/2021,2/28/2022,nan,,10/10/2010,TRUE,SUP. VMA,INACTIVO,EXTERNO
02EE-0042,02EE-0042,M9200,Celula De Fuerza,RED LION,FALSE,PAX2S,nan,nan,,,nan,,10/10/2010,TRUE,SUP.VMA,INACTIVO,EXTERNO
02EE-0044,05-TE-0394,VMA-ACTU,Torqmeter,RED LION,FALSE,PAXS,nan,nan,2/1/2023,2/28/2024,nan,,10/10/2010,TRUE,SUP.ACT-VMA,ACTIVO,EXT-PLT
02EE-0045,02EE-0045,nan,Celula De Fuerza,Futek,FALSE,TRS-300,278655,nan,,,nan,,10/10/2010,TRUE,SUP.VMA,INACTIVO,EXTERNO
02EE-0046,02EE-0046,VMA,Celula De Fuerza,RED L;ION,FALSE,PAXI,1711289,nan,,,nan,,10/10/2010,TRUE,VMA,INACTIVO,EXTERNO
02EE-0049,02EE-0049,VMA,Celula De Fuerza,RED LION,FALSE,PAXI,1534679,nan,,,nan,,10/10/2010,TRUE,SUP.VMA,INACTIVO,EXTERNO
02EE-0050,02EE-0050,VMA,Celula De FuerzA,RED LION,FALSE,PAXI,1671731,nan,,,nan,,10/10/2010,TRUE,SUP. VMA,INACTIVO,EXTERNO
02ZE-0006,02ZE-0006,VMA,Sensor de Posición,RED LION,FALSE,LPG,3197,nan,,,nan,,10/10/2010,TRUE,SUP. VMA,INACTIVO,EXTERNO
02ZE-0008,02ZE-0008,M9208,Sensor de Posición,RED LION,FALSE,LPGB,nan,nan,,,nan,,10/10/2010,TRUE,SUP.VMA,INACTIVO,SE REEMPLAZO X EQUIPO NUEVO
02ZE-0011,02ZE-0011,M9206,Sensor de Posición,RED LION,FALSE,LPGB,nan,nan,,,nan,,10/10/2010,TRUE,SUP.VMA,INACTIVO,EXTERNO
02ZE-0017,02ZE-0017,ACTUADOR,Counter Counter,RED LION,FALSE,PAXS,nan,nan,,,nan,,10/10/2010,TRUE,SUP.VMA,INACTIVO,SE REEMPLAZO X DATA
02ZE-0020,05-TE-0197,M-9100,SENSOR DE POS.,RED LION,FALSE,PAXI,nan,nan,2/1/2023,2/28/2024,nan,,10/10/2010,TRUE,SUP.ACTUADORES,ACTIVO,EXT-PLT
04DE-0202,04DE-0202,VMA,Dig Pressure Gage,Mensor,FALSE,2101,530298,nan,,,nan,,10/10/2014,TRUE,SUP.VMA,INACTIVO,EXTERNO
06LV-0325,nan,WADO MACH.,THREAD PLUG NPT,GREENFIELD,FALSE,nan,nan,1/2- 14 NPT,12/1/2021,12/31/2023,4150789,109.31,9/17/1996,TRUE,JORGE SANTIAGO,ACTIVO,nan
06LV-0002,WADO/OKK,FLARE MAQ.,PIN GAGE GO NO GO,GREENDFIELD,FALSE,ZTOL #2,1772-3,1/2-14 NPT,12/1/2021,12/31/2023,4151598,73.50,2/10/1996,TRUE,JORGE SANTIAGO,ACTIVO,nan
06LV-0003,nan,WADO MACH.,THREAD PLUG GO NO GO,GREENFIELD,TRUE,M30X145H,nan,M-30X1.04H5H,8/1/2021,8/31/2023,4150789,305.26,9/17/1996,TRUE,JORGE SANTIAGO,ACTIVO,INTERNO
06LV-0004,WADO/OKK,FLARE MAQ.,THREAD PLUG GO NO GO,GREENFIELD,TRUE,nan,nan,"M-30X1,0-4H5H",4/5/2021,4/30/2023,4150789,305.26,9/17/1996,TRUE,JORGE SANTIAGO,ACTIVO,INTERNO
06LV-0005,WADO/OKK,FLARE MAQ.,THREAD PLUG GO NO GO,GREENFIELD,TRUE,M22X1-4H5H,nan,M22X1.0-4H5H,8/1/2021,8/31/2023,4150789,291.93,9/17/1996,TRUE,SUP.MAQUINADOS,ACTIVO,INTERNO
06LV-0006,nan,WADO MACH.,THREAD PLUG GO NO GO,GREENFIELD,TRUE,M22X1-4H5H,nan,M22X1.0-4H5H,8/1/2019,8/31/2021,4150789,291.93,9/17/1996,TRUE,JORGE SANTIAGO,INACTIVO,INTERNO-LOST
06LV-0008,WADO/OKK,FLARE MAQ.,THREAD PLUG GO NO GO,GAGE ASSY CO.,TRUE,M30X1-4H,nan,M30X1.04H,8/1/2021,8/31/2023,nan,73.50,9/17/1996,TRUE,JORGE SANTIAGO,ACTIVO,INTRNO O.K
06LV-0011,06LV-0011,FLARE MAQ.,THREAD PLUG GAGE,HEMCO,FALSE,nan,nan,1-11 1/2 NPT,3/1/2023,3/31/2025,nan,0.00,6/20/1997,TRUE,MAQUINADOS,ACTIVO,nan
06LV-0012,06LV-0012,OKK-500S,THREAD PLUG GAGE,HEMCO,FALSE,nan,nan,1 1/2-11 1/2 NPT,3/1/2023,3/31/2025,nan,0.00,6/20/1997,TRUE,MAQUINADOS,ACTIVO,EXT-LAB
06LV-0013,06LV-0013,OKK-40,THREAD PLUG GAGE,HEMCO,FALSE,nan,nan,2-11 1/2 NPT,3/1/2023,3/31/2025,nan,0.00,6/20/1997,TRUE,MAQUINADOS,ACTIVO,EXT-LAB
06LV-0014,TOYODA,FLARE MAQ.,THREAD PLUG GAGE,HEMCO,FALSE,nan,nan,1 1/4-11 1/2 NPT,6/1/2022,6/30/2024,nan,0.00,6/20/1997,TRUE,JORGE SANTIAGO,ACTIVO,nan
06NV-0120,nan,O.K.K. MACH.,PLUG GAGE,HEMCO,TRUE,nan,nan,34.10-34.15,8/21/2021,8/31/2023,nan,0.00,6/20/1997,TRUE,ARMANDO LOERA,ACTIVO,CAL/08/21
06LV-0016,TOYODA,FLARE MAQ.,PLUG GAGE,HEMCO,TRUE,nan,nan,M50 X 1.56H,1/1/2022,1/31/2024,nan,0.00,6/20/1997,TRUE,ARMANDO LOERA,ACTIVO,nan
06LV-0017,OKK-40,FLARE MAQ.,PLUG GAGE,HEMCO,TRUE,nan,nan,M34 X 1.04 H,4/20/2022,4/30/2024,nan,0.00,6/20/1997,TRUE,SUP.MAQUINADOS,ACTIVO,INTERNO
06LV-0018,nan,O.K.K. MACH.,PLUG GAGE,HEMCO,TRUE,nan,nan,60.10-60.15MM.,11/1/2021,11/30/2023,nan,0.00,6/20/1997,TRUE,JORGE SANTIAGO,ACTIVO,nan
06LV-0019,WADO/OKK,FLARE MAQ.,PLUG GAGE,HEMCO,TRUE,nan,nan,42.10-42.15,11/1/2021,11/30/2023,nan,0.00,6/20/1997,TRUE,JORGE SANTIAGO,ACTIVO,nan
06NV-0069,TOYODA,FLARE MAQ.,PLUG GAGE,HEMCO,TRUE,nan,nan,50.10-50.15MM.,1/2/2022,1/31/2024,nan,0.00,6/20/1997,TRUE,JORGE SANTIAGO,ACTIVO,nan
06LV-0021,06LV-0021,CAJON TRUNION,THREAD PLUG GAGE,HEMCO,FALSE,nan,nan,3/4-14 NPT,9/2/2022,9/30/2024,nan,0.00,6/20/1997,TRUE,SUP.MAQUINADOS,ACTIVO,EXT-LAB
06LV-0022,WADO/OKK,FLARE  MAQ.,PLUG GAGE,HEMCO,TRUE,nan,nan,40.00-40.16,1/1/2022,1/31/2024,nan,0.00,6/20/1997,TRUE,JORGE SANTIAGO,ACTIVO,nan
06LV-0023,TOYODA,FLARE MAQ.,PLUG GAGE,HEMCO,TRUE,nan,nan,go 6.0mm nogo6.046mm,11/1/2021,11/30/2023,nan,0.00,6/20/1997,TRUE,JORGE SANTIAGO,ACTIVO,nan
06LV-0024,TOYODA,WADO/OKK,PLUG GAGE,HEMCO,TRUE,nan,nan,go32.00-nogo32.16,1/1/2022,1/31/2024,nan,0.00,6/20/1997,TRUE,JORGE SANTIAGO,ACTIVO,nan
06NV-0013,TOYODA,FLARE MAQ.,PLUG GAGE,HEMCO,TRUE,nan,nan,32.00-32.05,7/1/2021,7/31/2023,nan,0.00,6/20/1997,TRUE,ARMANDO LOERA,ACTIVO,INTERNO
06NV-0117,TOYODA,FLARE MAQ.,PLUG GAGE,HEMCO,TRUE,nan,nan,20.00-20.13,2/1/2022,2/28/2024,nan,0.00,6/20/1997,TRUE,sup.maquinados,ACTIVO,nan
06LV-0027,OKK-40,FLARE MAQ.,PLUG GAGE,HEMCO,TRUE,nan,nan,25.00mm-25.13mm,11/1/2021,11/30/2023,nan,0.00,6/20/1997,TRUE,JORGE SANTIAGO,ACTIVO,nan
06LV-0028,WADO / OKK,FLARE MAQ.,PLUG GAGE,HEMCO,TRUE,nan,nan,go 72.10mm-nogo 72.15mm.,11/1/2021,11/30/2023,nan,0.00,6/20/1997,TRUE,JORGE SANTIAGO,ACTIVO,nan
06NV-0954,WADO/OKK,FLARE MAQ.,THREAD PLUG GAGE,HEMCO,TRUE,nan,nan,50.00-50.16MM.,1/1/2022,1/31/2024,nan,0.00,7/1/1997,TRUE,ARMANDO LOERA,ACTIVO,TENIA 06LV-0029
06LV-0030,06LV-0030,OKK-40,PLUG GAGE,HEMCO,FALSE,nan,nan,M72 X 2.0  6H,3/23/2023,3/31/2025,nan,0.00,7/1/1997,TRUE,SUP.MAQUINADOS,ACTIVO,EXT-PLT
06QV-0021,MAQUINADOS,0KK 500S,RIN GAGE,HEMCO,FALSE,nan,nan,1.812-16UN 2A,1/1/2023,1/31/2024,nan,0.00,7/1/1997,TRUE,SUP.MAQUIANDOS,ACTIVO,EXT-LAB
06QV-0105,06QV-0105,WASINO 2,RING GAGE,HEMCO,TRUE,nan,nan,1.250 -14UN 2A,8/1/2022,8/31/2023,nan,0.00,7/1/1997,TRUE,SUP.MAQUIANADOS,ACTIVO,INTERNO 2PZ
06QV-0018,MAQ.,OKK / WADO,RING GAGE,HEMCO,FALSE,nan,nan,2.125-16 UN 2A,,,nan,0.00,7/1/1997,TRUE,JORGE SANTIAGO,INACTIVO,TENIA ID. 06LV-0034
06LV-0035,WADO/OKK,FLARE MAQ.,RING GAGE,HEMCO,FALSE,nan,nan,2.625-12 UN 2A,7/1/2022,7/31/2023,nan,0.00,7/1/1997,TRUE,ARMANDO LOERA,ACTIVO,EXT-PLANTA
06NV-0001,06NV-0001,O.K.K. MAQ. 40,PIN GAGE GO-NO GO,OTTAWA GAGE INC,TRUE,ZTOC #2,nan,30.1 A 30.15 mm,4/22/2022,4/30/2024,4151598,73.50,2/10/1996,TRUE,SUP.MAQUINADOS,ACTIVO,INTERNO
06PV-0001,OKK.,MAQUINADOS,ROUND TEST,MITUTOYO,FALSE,RA-726,600103,.2MICROM/200MM,,,nan,0.00,9/24/1996,TRUE,ARMANDO LOERA,INACTIVO,cal. Sat que se reubique
06QV-0001,06QV-0001,INSPECCION,GO NO-GO SET PLUG,MASTER GAGE COM,FALSE,nan,nan,6-32 UNC-3A,,,4157266,97.27,6/2/1997,TRUE,MARTIN GARCIA,INACTIVO,PERDIDO 03-17
06AV-0035,nan,METROLOGIA GABINETE,MICROMETRO DIGITAL,MITUTOYO,TRUE,"MDC-1"" M",293-721-30,"0-1""",11/1/2022,11/30/2023,nan,,11/1/1997,TRUE,METROLOGIA,ACTIVO,INTERNO
06NV-0038,CINCITATTY,IRON MAQ.,PIN GAGE,T.B.D.,TRUE,nan,nan,.527-.539,6/1/2021,6/30/2023,nan,,4/1/1998,TRUE,JORGE SANTIAGO,ACTIVO,nan
06ZV-0482,TAKISAWA,WASINI/MAXIM,FIXTURES DE POCICICON,T.B.D.,TRUE,nan,nan,T.B.D.,2/1/2023,2/28/2025,nan,,4/1/1998,TRUE,SUP-MAQUINADOS,ACTIVO,G-10890
06ZV-0485,06ZV-0485,MAXIM IC2,CONCENTRICIDAD,T.B.D.,TRUE,nan,nan,T.B.D.,2/1/2023,2/28/2025,nan,,4/1/1998,TRUE,SUP.MAQUINADOS,ACTIVO,G-10890
06ZV-0037,WARNER,IRON MAQ.,FIXTURES DE POCICICON,T.B.D.,TRUE,nan,nan,T.B.D.,2/1/2023,2/28/2025,nan,,4/1/1998,TRUE,SUP.MAQUINADOS,ACTIVO,G-10890
06NV-0050,TAKISAWA,IRON MAQ.,PIN GAGE,T.B.D.,TRUE,nan,nan,.132-.133,6/1/2021,6/30/2023,nan,,4/1/1998,TRUE,JORGE SANTIAGO,ACTIVO,nan
06NV-0052,TAKISAWA,IRON MAQ.,PLUG GAGE,T.B.D.,TRUE,nan,nan,"0.342""-0.339""",6/1/2021,6/30/2023,nan,,4/1/1998,TRUE,JORGE SANTIAGO,ACTIVO,nan
06LV-0109,TAKISAWA,IRON MAQ.,THD. PLUG GAGE,GAGE ASSEMBLY C,FALSE,nan,nan,1/2-14 NPT-L3,12/1/2021,12/31/2023,nan,,4/1/1998,TRUE,JORGE SANTIAGO,ACTIVO,G-12716
04DE-0203,04DE-0203,VMA,Dig Pressure Gauge,Mensor,FALSE,2101,530296,nan,,,nan,,10/10/2010,TRUE,SUP. VMA,INACTIVO,EXTERNO
05AE-0128,05AE-0128,C-450,Resistance box,IET Labs Inc,FALSE,OS-260,nan,nan,2/1/2023,2/28/2024,nan,,10/10/2010,TRUE,SUP. SENSORES,ACTIVO,EXT-PLANTA T
05AE-0130,05AE-0130,C-450,Resistance box,IET Labs Inc,FALSE,OS-260,nan,nan,2/1/2023,2/28/2024,nan,,10/10/2010,TRUE,SUP.SENSORES,ACTIVO,EXT-PLANTA T
05AE-0131,05AE-0131,BUY AMERICAN,Resistance box,IET LAB,FALSE,OS-260,nan,nan,7/16/2020,7/31/2021,nan,,10/10/2010,TRUE,SUP. PHARR TX,INACTIVO,EXTERNO
05DE-0037,05DE0037,PRE CAL. SENSORES,Digital Panel Meter,SIMPSON,FALSE,2865,66067,nan,2/1/2020,2/28/2021,nan,,10/10/2010,TRUE,SUP. SENSORES,SCRAP,nan
05IE-0030,05IE-0030,SYS 350,Programmable Voltage Source,Keithley,FALSE,230,0555182,nan,2/1/2020,2/28/2021,nan,,10/10/2010,TRUE,SUP.SYS350,INACTIVO,SCRAP 09-07-21
05IE-0139,05IE-0139,nan,"Power Supply, Dual",HP,FALSE,6205S,2411A-1054,nan,,,nan,,10/10/2010,TRUE,SUP M100,INACTIVO,EXTERNO
05IE-2025,05IE-2025,SMT,Power Supplies,MASTECH,FALSE,HY3005,nan,nan,,,nan,,10/10/2010,TRUE,SUP. SMT,INACTIVO,EXTERNO
05IE-2035,05IE-2035,nan,DC Hi-pot Tester,VITREK,FALSE,V61,nan,nan,,,nan,,10/10/2010,TRUE,SUP. ACTUADOR,INACTIVO,DAÑADO ESTA EN(SICAAM)
05NE-5116,05NE-5116,SENSORES,Multimeter,Keithley,FALSE,2000,0642905,nan,,,nan,,,TRUE,SUP.SENSORES,INACTIVO,EXTERNO
05NE-5117,05NE-5117,SEN HE'S,DMM,Keithley,FALSE,2000,0642895,nan,2/1/2023,2/28/2024,nan,,2/28/2015,TRUE,SUP. SENSORES,ACTIVO,EXT-PLANTA T
05NE-5118,05NE-5118,SEN HE'S,DMM,Keithley,FALSE,2000,0638925,nan,2/1/2023,2/28/2024,nan,,2/28/2015,TRUE,SUP. SENSORES,ACTIVO,EXT-PLANTA T
05NE-5180,05NE-5180,FIELD RETURN,DMM,LG,FALSE,DM-441B,9010023,nan,,,nan,,10/10/2010,TRUE,SUP. RETORNO C,INACTIVO,MO TIENE USO
05NE-5239,05TE-0284,ASCS,Digital Multimeter,Fluke,FALSE,8842A,nan,nan,,,nan,,10/10/2010,TRUE,SUP.ASC,INACTIVO,NO TIENE USO
06NV-0071,06NV-0071,GAVETA MAXIM PINES SUELTO,SET PIN GAGE,T.B.D.,TRUE,nan,nan,.070-.560,3/1/2023,3/31/2025,nan,,4/1/1998,TRUE,SUP.MAQUINADOS,ACTIVO,INT-SET 6581-24 PIN SUELTOS
06NV-0075,nan,MAQ. WATER VALVE,PIN PLUG GAGE,T.B.D.,TRUE,nan,nan,.5650-.5675,1/1/2022,1/31/2024,nan,,4/1/1998,TRUE,JORGE SANTIAGO,ACTIVO,G-4571
06QV-0091,HITACHI,FLARE MAQ.,RING GAGE,GREENFIELD MASS,TRUE,nan,nan,1 1/16-16 N-2,8/1/2007,8/31/2008,nan,,4/1/1998,FALSE,ARMANDO LOERA,INACTIVO,G-12821
06ZV-0076,06ZV-0076,OKK-500S,V BLOCK,TAFT PEIRCE,FALSE,nan,nan,T.B.D.,3/1/2023,3/31/2025,nan,,4/1/1998,TRUE,SUP.MAQUINADOS,ACTIVO,EXT.LAB G-12636
06LV-0087,TAKISAWA,IRON MAQ.,PLUG GAGE,DUNDICK,TRUE,nan,nan,.943-.953,8/1/2021,8/31/2023,nan,,2/4/1998,TRUE,JORGE SANTIAGO,ACTIVO,INTERNO G-11733
06LV-0088,06LV-0088,MAXIM IC1,THD. PLUG GAGE,RICKERT IND.,TRUE,nan,nan,3/8-20 NS-2,2/1/2023,2/28/2025,nan,,2/4/1998,TRUE,SUP.MAQUINADOS,ACTIVO,G12933
06LV-0089,TAKISAWA,OKK-500,THD. PLUG GAGE,RICKERT IND.,TRUE,nan,nan,3/8-20  UN-2B,2/1/2023,2/28/2025,nan,,2/4/1998,TRUE,SUP.MAQUINADOS,ACTIVO,G-12937
06LV-0090,06LV-0090,MAXIM IC1,THD. LPUG GAGE,NORTH AMERICAN,TRUE,nan,nan,7/16-20 UNF-2B .4050-.4104,2/1/2023,2/28/2025,nan,,2/4/1998,TRUE,SUP.MAQUINADOS,ACTIVO,G12937
06QV-0055,TAKISAWA,I-C-2 IRON,RING GAGE,RICKERT IND.,FALSE,nan,nan,5/16-30 NS-2 .2909-.2975,8/1/2022,8/31/2023,nan,,2/4/1998,TRUE,SUP.MAQUINADOS,ACTIVO,EXT-LAB 2PZ
06QV-0049,nan,LABORATORIO,RING GAGE,RICKERT IND.,TRUE,nan,nan,3/8-20 UNF-2A .3413-.3372,1/1/2021,1/31/2022,nan,,2/4/1998,TRUE,MARTIN GARCIA,INACTIVO,INT-LOST
06QV-0048,06QV-0048,MAXIM C IC2,RING GAGE,RICKERT IND.,TRUE,nan,nan,5/8-11 UNC-2A .5644-.5589,2/1/2023,2/28/2024,nan,,2/4/1998,TRUE,SUP-MAQUINADOS,ACTIVO,INTERNO
06LV-0092,CINCINATY,MAQ. IRON,THD. PLUG GAGE,JORDAN ENGRG.,TRUE,nan,nan,1 1/16-16 NS-2 1.0219-1.0262,9/9/2020,,nan,,2/1/1998,TRUE,ARMANDO LOERA,INACTIVO,G-6083- LOST SEP-22
06NV-0005,TAKISAWA,IRON MAQ.,PLUG GAGE,RICKERT IND.,TRUE,nan,nan,"go.687"" -nogo .688""",6/1/2021,6/30/2023,nan,,2/1/1998,TRUE,JORGE SANTIAGO,ACTIVO,nan
06NV-0006,CINCINATTY,IRON MAQ.,PLUG GAGE,HIT CO.,TRUE,nan,N/S,1.109-1.141,7/1/2021,7/31/2023,nan,,2/1/1998,TRUE,JORGE SANTIAGO,ACTIVO,INTERNO
06ZV-0079,WARNEY SWA,IRON MAQ.,PIEDRA DE GRANITO,HERMAN STONE,FALSE,nan,nan,"24 X 36""",3/1/2019,3/31/2021,nan,,2/1/1998,TRUE,JORGE SANTIAGO,INACTIVO,SOLO DE REFERENCIA
06ZV-0080,TAKISAWA,IRON MAQ.,GAGE BLOCK,HERMM SURFACE P,FALSE,nan,nan,24 X 24,,,nan,,2/1/1998,TRUE,JORGE SANTIAGO,INACTIVO,LOST
06CV-0001,nan,INCOMMING INSPE,TENSIOMETRO,CHATILLON,FALSE,ET1100,8406-1,0-1100 LBS.,,,nan,,4/7/1998,FALSE,MARTIN GARCIA,INACTIVO,DAñADO
90ZV-0001,90ZV-0001,TEST EQUIPMENT,SUPER MICROMETRO,PRATT &WHITNEY,FALSE,MPC-851,4776,"0-6""",2/2/2023,2/28/2024,nan,,4/7/1998,TRUE,EQUIPO DE PRUEB,ACTIVO,MASTER SE CATIVO EN 2/2023
06QV-0059,06QV-0059,OKUMA,THD. RING GAGES,G.A. CO.,TRUE,nan,nan,1 3/8-18 UNF F-2A 1.3325-1.3374,6/1/2022,6/30/2023,nan,,4/1/1998,TRUE,SUP.MAQUINADOS,ACTIVO,G12828
06QV-0058,06QV-0058,OKUMA,RING PLUG GAGE(rin liso go),T.B.D.,TRUE,nan,nan,"1.320""--1.323""",6/1/2022,6/30/2023,nan,,4/1/1998,TRUE,SUP.MAQUINADOS,ACTIVO,G-11852
06QV-0060,06QV-0060,WASINO 2,THD. RING GAGE,G.A. CO.,TRUE,nan,nan,3/4-18 UNS-2A .7125-.7079,8/1/2022,8/31/2023,nan,,4/1/1998,TRUE,SUP. MAQUINADOS,ACTIVO,INT GAVETA WASINO 2
06NV-0012,TOYODA FH45,IRON MAQ.,PLUG GAGE,SOUTHERN GAGE,TRUE,nan,nan,.5000-.5020,10/1/2021,10/31/2023,nan,,4/1/1998,TRUE,JORGE SANTIAGO,ACTIVO,G-4159 INTERNO
06QV-0061,HITACHI,FLARE MAQ.,THD. RING GAGE,S.W.G. CO.,FALSE,nan,nan,1/2-14 NPT L-1,6/1/2013,6/30/2015,nan,,4/1/1998,TRUE,JORGE SANTIAGO,INACTIVO,G-12737-4
06QV-0065,06QV-0065,FLARE MAQ.-HITACHI,THD. RING GAGE,G.T.D.,FALSE,nan,nan,1 1/2-11 1/2 NPT,10/1/2022,10/31/2023,nan,,4/1/1998,TRUE,SUP.MAQUINADIOS,ACTIVO,EXT-LAB G-12733
06QV-0062,06QV-0062,MAXIM,THD. RING GAGE,JORDAN ENGR.,FALSE,nan,nan,3/4-14 NPT L-1,2/2/2023,2/28/2024,nan,,4/1/1998,TRUE,SUP.MAQUINADOS,ACTIVO,EXT-LAB
06QV-0064,06QV-0064PECCION,INSPECCION E.,THD. RING GAGE,G.T.D.,FALSE,nan,nan,1 1/4-11 1/2 NPT,9/1/2022,9/30/2023,nan,,4/1/1998,TRUE,INSP.ENTRADA,ACTIVO,EXT-LAB G-12734-2
06NV-0105,HITACHI,FLARE MAQ.,PIN GAGE GO/NO GO,HEMCO,TRUE,nan,nan,8.0mm - 8.1mm,2/2/2022,2/28/2024,nan,,4/21/1998,TRUE,sup.maquinados,ACTIVO,nan
06NV-010,HITACHI,FLARE MAQ.,PIN GAGE GO/NO GO,HEMCO,TRUE,nan,nan,12.000Z-12.110Z,2/1/2022,2/28/2024,nan,,4/21/1998,TRUE,sup.maquinados,ACTIVO,O.K.
90ZV-0002,nan,TEST EQUIPMENT,MULTIMETRO DIGITAL,FLUKE,FALSE,45,6917055,T.B.D.,,,nan,,1/5/1998,TRUE,EUSEBIO RIVERA,INACTIVO,nan
06AV-0468,06AV-0468,toolroom-era de oscar,DIG. CALIPER,MITUTOYO,TRUE,"CD-8""ASX",1549844,"0 A 8""",10/20/2022,10/31/2023,nan,,10/1/2016,TRUE,OSCAR MENDEZ,ACTIVO,INTERNO
